Company,TypeName,Ram(GB),Weight(kg),Touchscreen,IPS,PPI,Cpu_Brand,HDD(GB),SSD(GB),Hybrid(GB),Flash_Storage(GB),Gpu_Brand,Os,Price_BDT
Acer,Notebook,4,2.1,0,0,100.45466986113652,Intel Core i3,0,128,0,0,Intel,Others/No OS/Linux,10.81291478438888
HP,Notebook,6,1.58,0,1,157.3505121487356,Intel Core i5,0,256,0,0,Nvidia,Windows,11.282618819846302
Asus,Notebook,8,1.99,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,Nvidia,Windows,11.601613768465668
HP,Ultrabook,8,1.36,0,1,157.3505121487356,Intel Core i7,0,256,0,0,Intel,Windows,12.259267381032254
HP,Notebook,8,2.5,0,0,127.33567457123112,Intel Core i7,1024,0,0,0,Nvidia,Windows,11.717489480706542
Toshiba,Notebook,8,2.0,0,1,141.21199808219862,Intel Core i5,512,0,0,0,Intel,Windows,11.76168218064674
Dell,Notebook,4,1.76,0,0,111.93520355955212,Intel Core i5,512,0,0,0,Intel,Windows,11.418614785498988
HP,Netbook,8,1.26,0,0,176.23257360658386,Intel Core i5,0,256,0,0,Intel,Windows,12.211875774757123
Lenovo,Ultrabook,8,1.13,0,1,157.3505121487356,Intel Core i7,0,512,0,0,Intel,Windows,12.61554305503218
HP,Ultrabook,8,1.48,0,0,157.3505121487356,Intel Core i7,0,512,0,0,Intel,Windows,12.43633877098319
Lenovo,Notebook,4,2.2,0,0,100.45466986113652,Intel Core i3,0,128,0,0,Intel,Others/No OS/Linux,10.702682512534036
Dell,Ultrabook,8,1.9,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,AMD,Windows,11.288668794368546
Asus,Notebook,4,2.0,0,0,100.45466986113652,Intel Core i3,1024,0,0,0,Intel,Windows,10.86723422556658
Asus,Notebook,4,2.0,0,0,100.45466986113652,Other Intel processors,1024,0,0,0,Intel,Others/No OS/Linux,10.780829534271708
Dell,Gaming,8,2.62,0,0,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows,11.794051090822764
HP,Notebook,8,2.5,0,1,127.33567457123112,Intel Core i5,1024,0,0,0,Nvidia,Windows,11.60972544356394
Dell,Notebook,8,2.2,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,AMD,Others/No OS/Linux,11.264233309809644
Apple,Ultrabook,8,1.37,0,1,226.98300468106115,Intel Core i5,0,256,0,0,Intel,Mac OS,12.289434454273202
Acer,2 in 1 Convertible,4,1.25,1,1,135.0942111925629,Other Intel processors,0,0,0,32,Intel,Others/No OS/Linux,10.729415844329893
HP,Notebook,8,1.94,0,0,111.93520355955212,Other Intel processors,2048,0,0,0,Intel,Windows,10.755474402409464
HP,Notebook,4,1.86,0,0,141.21199808219862,AMD Processor,0,256,0,0,AMD,Windows,10.779560274121492
Dell,Notebook,4,2.18,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,Intel,Windows,11.279580051171422
Acer,Notebook,4,2.23,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Nvidia,Windows,11.330035746803164
Lenovo,Notebook,4,2.2,0,0,141.21199808219862,Other Intel processors,0,128,0,0,Intel,Windows,10.646947546969663
HP,Notebook,4,1.54,0,0,157.3505121487356,Intel Core i5,512,0,0,0,Intel,Windows,11.730171661018357
Toshiba,Ultrabook,16,1.47,0,1,157.3505121487356,Intel Core i7,0,512,0,0,Nvidia,Windows,12.267233594085942
Toshiba,Notebook,4,2.0,0,0,100.45466986113652,Intel Core i3,512,0,0,0,Intel,Windows,11.29767567577512
Dell,Notebook,4,2.18,0,0,100.45466986113652,Intel Core i3,0,128,0,0,Intel,Windows,11.096333684390316
Lenovo,Notebook,4,1.7,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,11.341543848214608
Asus,Gaming,8,2.5,0,0,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,11.934723134365951
Lenovo,Notebook,12,2.2,0,0,141.21199808219862,AMD Processor,2048,0,0,0,AMD,Windows,11.59317738152729
HP,Notebook,4,1.54,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,11.794949058382716
Acer,Notebook,8,2.23,0,0,141.21199808219862,AMD Processor,0,256,0,0,AMD,Windows,10.942491369598926
Acer,Notebook,4,2.1,0,0,100.45466986113652,Intel Core i3,1024,0,0,0,Intel,Windows,10.894440388718705
Acer,Notebook,4,2.1,0,0,100.45466986113652,AMD Processor,0,256,0,0,AMD,Windows,10.903365472216551
MSI,Gaming,16,2.7,0,0,127.33567457123112,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.100306492056896
Lenovo,Notebook,4,2.05,0,0,141.21199808219862,Intel Core i5,512,0,0,0,Intel,Windows,11.321316917264513
Asus,2 in 1 Convertible,4,1.2,1,0,176.23257360658386,Other Intel processors,0,0,0,64,Intel,Others/No OS/Linux,11.29767567577512
MSI,Gaming,8,2.7,0,0,127.33567457123112,Intel Core i7,1024,128,0,0,Nvidia,Windows,12.096257779522968
Lenovo,2 in 1 Convertible,4,0.69,1,1,224.1738090785728,Other Intel processors,0,0,0,64,Intel,Others/No OS/Linux,10.55708796679324
Lenovo,Gaming,16,4.6,0,1,127.33567457123112,Intel Core i7,1024,128,0,0,Nvidia,Windows,12.528199622015004
Dell,Ultrabook,8,1.3,0,0,276.053530085501,Intel Core i7,0,256,0,0,Intel,Windows,11.937094557872165
Dell,Notebook,8,2.2,0,0,141.21199808219862,Intel Core i5,1024,128,0,0,AMD,Windows,11.369759234576504
Dell,Notebook,8,2.0,0,0,141.21199808219862,Intel Core i3,0,256,0,0,AMD,Windows,11.397189083487625
Lenovo,Notebook,8,1.7,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,11.870236206746672
HP,Workstation,8,2.6,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,12.25254106892512
HP,Notebook,4,1.86,0,0,100.45466986113652,AMD Processor,512,0,0,0,AMD,Windows,10.780850328399447
Lenovo,Gaming,8,2.4,0,1,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Others/No OS/Linux,11.55923636783348
HP,2 in 1 Convertible,8,1.29,1,1,331.2642361026012,Intel Core i7,0,512,0,0,Intel,Windows,12.39229906840134
Asus,Notebook,4,1.65,0,0,111.1413368676404,Other Intel processors,0,0,0,32,Intel,Windows,10.644090674252368
Dell,Ultrabook,8,1.5,1,0,209.8006828649808,Intel Core i7,0,256,0,0,Intel,Windows,12.374113550817972
MSI,Gaming,8,2.2,0,0,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,11.875114180096078
Lenovo,Ultrabook,16,1.13,0,1,209.8006828649808,Intel Core i7,0,1024,0,0,Intel,Windows,12.664734069464748
Acer,Notebook,4,2.2,0,0,141.21199808219862,Intel Core i7,512,0,0,0,Nvidia,Windows,11.25179443975052
Lenovo,Notebook,8,2.3,0,1,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Others/No OS/Linux,11.142774410487004
HP,Notebook,8,1.48,0,0,157.3505121487356,Intel Core i7,0,256,0,0,Intel,Windows,11.955840488525231
Dell,Ultrabook,8,1.22,1,1,165.6321180513006,Intel Core i5,0,128,0,0,Intel,Windows,11.67842295415162
Lenovo,2 in 1 Convertible,8,1.19,1,1,165.6321180513006,Intel Core i7,0,512,0,0,Intel,Windows,12.104449581335809
Lenovo,Notebook,4,1.44,0,0,111.93520355955212,Other Intel processors,0,0,0,64,Intel,Windows,10.309319260105164
Lenovo,Ultrabook,8,1.13,0,1,157.3505121487356,Intel Core i5,0,0,0,256,Intel,Windows,12.328259304323408
Dell,2 in 1 Convertible,16,1.22,1,0,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows,12.199818126742285
Lenovo,Notebook,8,1.44,0,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,11.647299002890838
Dell,Notebook,4,1.76,0,0,111.93520355955212,Intel Core i3,512,0,0,0,Intel,Windows,11.163509822713086
Dell,Gaming,8,2.62,0,0,282.42399616439724,Intel Core i7,1024,128,0,0,Nvidia,Windows,12.103779642463437
Dell,Ultrabook,8,1.36,0,0,157.3505121487356,Intel Core i7,0,512,0,0,Intel,Windows,12.218445781593315
Dell,Notebook,4,2.18,0,0,100.45466986113652,Intel Core i5,1024,0,0,0,AMD,Windows,11.321292693045136
HP,Netbook,4,1.23,0,0,135.0942111925629,Other Intel processors,0,0,0,16,Intel,Others/No OS/Linux,10.745140941395295
Toshiba,Ultrabook,8,1.2,0,0,117.82653006268644,Intel Core i5,0,256,0,0,Intel,Windows,11.790405674937412
HP,Notebook,4,1.86,0,0,141.21199808219862,Other Intel processors,0,256,0,0,Intel,Windows,10.780829534271708
Dell,Gaming,16,4.42,0,1,282.42399616439724,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.75361296038215
Asus,Notebook,16,2.2,0,0,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,12.258693558242385
Toshiba,Notebook,16,2.4,0,1,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,12.05382432174236
HP,Notebook,4,1.86,0,0,100.45466986113652,Intel Core i5,1024,0,0,0,Intel,Windows,10.983613347424248
Dell,Notebook,8,2.3,0,0,100.45466986113652,Intel Core i3,1024,0,0,0,Intel,Windows,10.92094401424323
Dell,Notebook,8,2.2,0,0,141.21199808219862,Intel Core i7,2048,128,0,0,AMD,Windows,11.684539904620497
HP,Gaming,12,3.74,0,1,127.33567457123112,Intel Core i7,1024,0,0,0,AMD,Windows,12.258693558242385
HP,Notebook,4,2.07,0,0,100.45466986113652,Intel Core i3,512,0,0,0,Intel,Windows,11.268864665400631
HP,Notebook,4,2.1,0,0,100.45466986113652,Intel Core i5,512,0,0,0,Intel,Others/No OS/Linux,10.959383692795504
Asus,Notebook,4,2.2,0,0,100.45466986113652,Other Intel processors,512,0,0,0,Intel,Windows,10.702682512534036
Lenovo,Ultrabook,16,1.7,0,0,157.3505121487356,Intel Core i7,0,512,0,0,Intel,Windows,12.532126513214052
Dell,Notebook,4,2.25,0,0,100.45466986113652,Intel Core i5,512,0,0,0,AMD,Windows,11.187153772771104
Lenovo,2 in 1 Convertible,16,1.3,1,1,276.053530085501,Intel Core i7,0,512,0,0,Intel,Windows,12.104449581335809
Asus,Ultrabook,16,0.91,0,0,176.23257360658386,Intel Core i7,0,512,0,0,Intel,Windows,12.367481208799468
HP,Ultrabook,4,1.48,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,11.778461616757182
Lenovo,2 in 1 Convertible,8,1.37,1,1,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows,12.263496857376037
Lenovo,Ultrabook,8,1.36,0,1,176.23257360658386,Intel Core i5,0,256,0,0,Intel,Windows,12.264964001402785
Lenovo,Notebook,4,2.2,0,0,141.21199808219862,Intel Core i5,512,0,0,0,Intel,Windows,11.074156902152795
Lenovo,Ultrabook,8,1.96,0,1,157.3505121487356,Intel Core i7,0,256,0,0,Nvidia,Windows,12.343082979614126
Acer,Notebook,4,2.23,0,0,100.45466986113652,Intel Core i5,512,0,0,0,Intel,Windows,11.220003019048102
Asus,Ultrabook,8,1.7,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Nvidia,Windows,11.676378458094716
Lenovo,Notebook,8,2.2,0,0,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows,11.59317738152729
Asus,Notebook,4,2.65,0,0,100.45466986113652,Other Intel processors,1024,0,0,0,Intel,Windows,10.525219286685545
Dell,Gaming,16,3.49,0,0,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.734171229091553
Lenovo,Notebook,4,2.02,0,0,111.93520355955212,Intel Core i5,512,0,0,0,Intel,Windows,11.689597761365484
Acer,Notebook,4,2.4,0,0,100.45466986113652,Intel Core i3,512,0,0,0,Intel,Others/No OS/Linux,10.682972966908997
Apple,Ultrabook,16,1.83,0,1,220.53462386625827,Intel Core i7,0,512,0,0,AMD,Mac OS,12.749773894889604
Asus,Notebook,4,1.65,0,0,111.93520355955212,AMD Processor,0,64,0,0,AMD,Windows,10.419479806253475
HP,Notebook,8,2.31,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,11.852371845865022
Dell,2 in 1 Convertible,12,2.19,1,1,141.21199808219862,Intel Core i7,0,512,0,0,Intel,Windows,11.961245699384804
Dell,Notebook,2,2.2,0,0,100.45466986113652,Other Intel processors,512,0,0,0,Intel,Windows,10.729415844329893
Lenovo,2 in 1 Convertible,16,1.42,1,0,209.8006828649808,Intel Core i7,0,1024,0,0,Intel,Windows,12.737806167907843
Lenovo,Notebook,4,1.9,0,0,100.45466986113652,Other Intel processors,0,128,0,0,Intel,Others/No OS/Linux,10.392588903827958
Lenovo,Notebook,2,1.5,0,0,111.93520355955212,Other Intel processors,0,0,0,64,Intel,Windows,10.22560728293294
Toshiba,Notebook,8,2.2,0,1,141.21199808219862,Intel Core i7,0,256,0,0,Intel,Windows,12.035408871953685
Dell,Notebook,16,2.02,0,0,141.21199808219862,Intel Core i7,2048,256,0,0,AMD,Others/No OS/Linux,11.747483621099692
Asus,Gaming,16,2.9,0,0,127.33567457123112,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.452010423273608
Lenovo,Notebook,8,2.17,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Intel,Windows,11.593066629335206
Lenovo,2 in 1 Convertible,8,1.8,1,1,157.3505121487356,Intel Core i7,0,256,0,0,Intel,Windows,12.211875774757123
HP,Notebook,4,2.31,0,0,141.21199808219862,Intel Core i5,512,0,0,0,Intel,Windows,11.637776794609634
Asus,Gaming,24,2.24,0,0,141.21199808219862,Intel Core i7,0,512,0,0,Nvidia,Windows,12.787542177072291
Dell,Workstation,8,1.78,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,12.578449664116036
Asus,2 in 1 Convertible,8,1.1,1,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,11.973484635387964
Dell,Notebook,8,2.2,0,0,141.21199808219862,Intel Core i7,0,256,0,0,AMD,Windows,11.405273436913294
Lenovo,Notebook,4,1.87,0,0,157.3505121487356,Intel Core i5,512,0,0,0,Intel,Windows,11.457581873930954
Lenovo,Gaming,8,3.31,0,1,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,11.878630514504517
Apple,Ultrabook,8,0.92,0,1,226.4155471693585,Other Intel processors,0,0,0,256,Intel,Mac OS,11.96201822804988
HP,Notebook,8,1.43,0,0,157.3505121487356,Intel Core i7,0,256,0,0,Intel,Windows,12.501205640786806
Dell,Ultrabook,4,1.4,0,1,165.6321180513006,Intel Core i5,0,256,0,0,AMD,Windows,11.49918144717797
Acer,2 in 1 Convertible,4,1.25,1,1,135.0942111925629,Other Intel processors,0,0,0,32,Intel,Others/No OS/Linux,10.755474402409464
Dell,Notebook,4,2.18,0,0,100.45466986113652,Intel Core i5,1024,0,0,0,Intel,Others/No OS/Linux,11.04928554431096
Lenovo,Notebook,6,2.2,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,11.153188695567094
Dell,Notebook,8,1.95,0,0,100.45466986113652,Intel Core i5,0,128,0,0,Intel,Windows,11.488929859414007
Acer,Notebook,8,2.2,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,11.515721552272227
Apple,Ultrabook,8,1.35,0,0,127.67794013309688,Intel Core i5,0,0,0,128,Intel,Mac OS,11.794051090822764
Google,Ultrabook,16,1.1,1,0,234.50740003017813,Intel Core i7,0,512,0,0,Intel,Others/No OS/Linux,12.487654901872803
HP,Notebook,6,2.04,0,0,141.21199808219862,AMD Processor,0,0,1024,0,AMD,Windows,11.101794335235438
HP,Notebook,8,1.9,0,0,141.21199808219862,Intel Core i7,1024,0,0,0,AMD,Windows,11.93787942566224
Dell,Notebook,8,2.8,0,1,127.33567457123112,Intel Core i5,1024,128,0,0,AMD,Windows,11.67842295415162
HP,Workstation,16,3.0,0,1,127.33567457123112,Other Intel processors,0,256,0,0,Nvidia,Windows,13.178755052931123
HP,Notebook,8,1.84,0,0,141.21199808219862,Intel Core i5,512,256,0,0,Intel,Windows,12.443178271860438
Lenovo,Ultrabook,12,1.4,0,1,209.8006828649808,Intel Core i7,0,256,0,0,Intel,Windows,12.319151299581968
Lenovo,2 in 1 Convertible,4,0.69,1,1,224.1738090785728,Other Intel processors,0,0,0,64,Intel,Others/No OS/Linux,11.099982467006106
HP,Notebook,6,2.04,0,0,141.21199808219862,AMD Processor,0,0,1024,0,AMD,Windows,11.101794335235438
Dell,Notebook,4,2.2,0,0,100.45466986113652,Intel Core i3,1024,0,0,0,AMD,Windows,11.093903881679276
Asus,Gaming,16,4.3,0,1,127.33567457123112,Intel Core i7,1024,512,0,0,Nvidia,Windows,12.465119876257395
Dell,Notebook,16,2.06,1,0,282.42399616439724,Intel Core i7,0,1024,0,0,Nvidia,Windows,12.574704321992972
Lenovo,Gaming,8,2.4,0,1,141.21199808219862,Intel Core i5,1024,128,0,0,Nvidia,Others/No OS/Linux,11.68859159009734
Acer,Notebook,4,2.4,0,0,100.45466986113652,AMD Processor,512,0,0,0,AMD,Windows,10.75032101939506
Dell,Notebook,8,1.98,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Others/No OS/Linux,11.588728428385728
HP,Workstation,8,3.14,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,12.424734167540516
Asus,Notebook,4,2.03,0,0,100.45466986113652,AMD Processor,1024,0,0,0,AMD,Windows,10.790823099954862
Dell,2 in 1 Convertible,8,1.24,1,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,12.340979341990671
Toshiba,Ultrabook,4,1.25,0,0,111.93520355955212,Intel Core i5,0,128,0,0,Intel,Windows,11.78582633165995
Lenovo,2 in 1 Convertible,4,2.1,1,1,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,11.556932780963226
Xiaomi,Ultrabook,8,1.28,0,1,165.6321180513006,Intel Core i5,0,256,0,0,Nvidia,Windows,11.63244033347137
HP,Notebook,8,2.04,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,11.71845886375797
Lenovo,Notebook,4,1.9,0,0,100.45466986113652,Intel Core i5,0,128,0,0,Intel,Windows,11.00248310108412
HP,Notebook,4,1.86,0,0,100.45466986113652,Intel Core i5,512,0,0,0,Intel,Windows,10.976046720208542
Lenovo,Gaming,8,2.4,0,1,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Others/No OS/Linux,11.838538958256564
HP,Netbook,4,2.4,0,0,125.36742798669836,Intel Core i5,0,128,0,0,Intel,Windows,12.169029958754484
HP,Ultrabook,8,1.38,0,1,165.6321180513006,Intel Core i7,0,256,0,0,Nvidia,Windows,11.812088873905545
HP,Gaming,16,3.78,0,1,127.33567457123112,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.103779642463437
Dell,Notebook,2,2.2,0,0,100.45466986113652,Other Intel processors,512,0,0,0,Intel,Windows,10.729415844329893
HP,Notebook,8,1.49,0,0,165.6321180513006,Intel Core i7,0,512,0,0,Intel,Windows,11.797683265904762
Dell,Gaming,8,2.62,0,0,141.21199808219862,Intel Core i7,0,0,1024,0,Nvidia,Windows,11.59317738152729
Acer,Notebook,8,2.5,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Others/No OS/Linux,11.570675370511132
Dell,Ultrabook,8,1.21,1,1,331.2642361026012,Intel Core i7,0,256,0,0,Intel,Windows,12.366966254910508
MSI,Gaming,16,2.7,0,0,127.33567457123112,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.168401930508905
Asus,Ultrabook,16,1.3,0,0,157.3505121487356,Intel Core i7,0,512,0,0,Nvidia,Windows,12.101778228054345
HP,Notebook,4,1.49,0,0,117.82653006268644,Intel Core i3,512,0,0,0,Intel,Windows,11.47651041226818
HP,Notebook,8,2.04,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Intel,Windows,11.76731183666435
HP,Workstation,8,2.31,0,1,141.21199808219862,Intel Core i7,0,512,0,0,Intel,Windows,12.127532558356789
Lenovo,2 in 1 Convertible,8,1.37,1,1,158.48253022174808,Intel Core i7,0,512,0,0,Intel,Windows,12.314294563469018
Dell,Gaming,8,2.62,0,0,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Others/No OS/Linux,11.626004119022022
HP,Ultrabook,8,1.88,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Intel,Windows,12.475171871450648
HP,2 in 1 Convertible,4,1.28,1,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,12.23028221464456
Razer,Gaming,16,1.95,0,0,157.3505121487356,Intel Core i7,0,1024,0,0,Nvidia,Windows,12.952130062522016
Fujitsu,Notebook,8,2.2,0,0,100.45466986113652,Intel Core i5,0,256,0,0,Intel,Windows,11.475254749948958
Lenovo,Gaming,16,2.4,0,1,141.21199808219862,Intel Core i7,2048,256,0,0,Nvidia,Windows,11.82098352972482
Vero,Notebook,4,1.35,0,0,165.6321180513006,Other Intel processors,0,0,0,32,Intel,Windows,10.06997609269376
HP,Notebook,4,2.1,0,1,141.21199808219862,Intel Core i5,512,0,0,0,Intel,Windows,11.373916239232807
Dell,Gaming,16,2.56,0,0,141.21199808219862,Intel Core i7,0,512,0,0,Nvidia,Windows,11.92220329540631
Google,Ultrabook,8,1.1,1,0,234.50740003017813,Intel Core i5,0,128,0,0,Intel,Others/No OS/Linux,11.94259526177521
Lenovo,Gaming,8,2.5,0,1,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,11.803106911383074
Dell,Notebook,6,2.3,0,0,100.45466986113652,Intel Core i3,1024,0,0,0,Intel,Windows,10.92094401424323
Lenovo,Gaming,16,2.6,1,1,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,11.72823843716925
Lenovo,Notebook,4,2.2,0,0,141.21199808219862,Intel Core i3,0,128,0,0,Intel,Windows,11.00449696580396
Dell,Notebook,4,2.18,0,0,100.45466986113652,Intel Core i5,1024,0,0,0,Intel,Windows,11.354421992136468
Lenovo,Ultrabook,16,1.36,0,1,176.23257360658386,Intel Core i7,0,512,0,0,Intel,Windows,12.286324562087236
Asus,Notebook,4,2.0,0,0,157.3505121487356,Intel Core i3,0,256,0,0,Intel,Windows,11.43698350439507
HP,Ultrabook,8,0.97,1,1,352.4651472131677,Other Intel processors,0,512,0,0,Intel,Windows,12.399775027683797
Lenovo,Notebook,8,2.1,0,1,141.21199808219862,Intel Core i5,1024,256,0,0,AMD,Windows,11.834617583211992
Lenovo,Ultrabook,8,1.7,0,1,157.3505121487356,Intel Core i7,0,256,0,0,Intel,Windows,12.097746625997948
Dell,Ultrabook,8,1.26,1,0,176.23257360658386,Intel Core i5,0,256,0,0,Intel,Windows,12.238113801074968
Dell,Gaming,32,4.42,0,1,254.67134914246225,Intel Core i7,1024,512,0,0,Nvidia,Windows,12.846219812928414
Lenovo,Notebook,8,1.5,0,1,157.3505121487356,Intel Core i7,0,512,0,0,AMD,Others/No OS/Linux,11.475254749948958
Dell,Notebook,16,2.06,1,0,282.42399616439724,Intel Core i7,0,512,0,0,Nvidia,Windows,12.57387049990858
Lenovo,2 in 1 Convertible,8,2.0,1,1,141.21199808219862,Intel Core i7,0,256,0,0,Intel,Windows,11.961245699384804
Toshiba,Notebook,4,2.1,0,0,100.45466986113652,Intel Core i5,512,0,0,0,Intel,Windows,11.192155302996143
HP,Notebook,8,1.84,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,12.341507849754784
Toshiba,Notebook,4,1.2,0,0,165.6321180513006,Intel Core i5,0,128,0,0,Intel,Windows,11.877797718970134
HP,Notebook,8,1.49,0,0,165.6321180513006,Intel Core i5,0,512,0,0,Intel,Windows,11.657787423603802
Lenovo,Notebook,8,2.2,0,1,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows,11.29767567577512
Lenovo,Notebook,8,2.8,0,0,127.33567457123112,Intel Core i7,2048,0,0,0,Nvidia,Others/No OS/Linux,11.535948391727764
Dell,Notebook,8,2.0,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,12.303421654599791
Acer,Notebook,4,2.1,0,0,100.45466986113652,Other Intel processors,512,0,0,0,Intel,Windows,10.60002896616409
Lenovo,Notebook,4,2.2,0,0,100.45466986113652,Other Intel processors,1024,0,0,0,Intel,Windows,10.515478906135064
Lenovo,Notebook,8,2.2,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Nvidia,Others/No OS/Linux,11.236025060883124
Acer,Notebook,8,2.23,0,0,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows,11.401245020567584
Dell,Gaming,16,3.21,0,0,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.720170908366388
HP,Notebook,8,2.04,1,0,100.45466986113652,Intel Core i5,1024,0,0,0,Intel,Windows,11.118044150401708
MSI,Gaming,8,2.3,0,0,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,11.855798600629509
Dell,Ultrabook,8,1.29,1,0,276.053530085501,Intel Core i7,0,256,0,0,Intel,Windows,12.089662417142543
Asus,Ultrabook,16,1.1,1,0,165.6321180513006,Intel Core i7,0,512,0,0,Intel,Windows,12.258636632246162
Asus,Notebook,8,2.3,0,1,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,11.460125773378028
Dell,2 in 1 Convertible,16,1.62,1,0,165.6321180513006,Intel Core i7,0,512,0,0,Intel,Windows,11.945726842597908
HP,Notebook,8,2.6,0,0,107.98564559226952,AMD Processor,1024,0,0,0,AMD,Windows,11.047455542925034
Apple,Ultrabook,8,1.34,0,0,127.67794013309688,Intel Core i5,0,0,0,128,Intel,Mac OS,11.593112777572584
Lenovo,2 in 1 Convertible,8,1.37,1,1,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,12.035408871953685
Toshiba,Ultrabook,16,1.36,1,0,165.6321180513006,Intel Core i7,0,512,0,0,Intel,Windows,12.329325140829477
Asus,Gaming,16,2.5,0,1,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.169657592828123
Dell,Ultrabook,8,1.36,0,0,157.3505121487356,Intel Core i7,0,256,0,0,Intel,Windows,12.27345088086012
Dell,Notebook,8,2.18,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,11.709503250437384
Lenovo,Notebook,4,2.1,0,0,100.45466986113652,Intel Core i5,512,0,0,0,Intel,Others/No OS/Linux,10.77833109449611
Dell,Notebook,4,2.2,0,0,141.21199808219862,Intel Core i5,0,256,0,0,AMD,Windows,11.410626923348222
HP,Workstation,8,3.0,0,1,127.33567457123112,Intel Core i7,0,256,0,0,Nvidia,Windows,13.07321724988746
HP,Notebook,6,2.04,0,0,141.21199808219862,Intel Core i3,1024,0,0,0,AMD,Windows,11.081603942316836
Lenovo,Gaming,8,2.4,0,1,141.21199808219862,Intel Core i5,1024,0,0,0,Nvidia,Windows,11.4999820593343
Lenovo,Notebook,4,1.45,0,0,117.82653006268644,Other Intel processors,0,0,0,16,Intel,Others/No OS/Linux,10.922894283023265
Toshiba,Notebook,8,1.2,0,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,11.892744506094807
HP,Notebook,6,2.71,0,1,127.33567457123112,AMD Processor,2048,0,0,0,AMD,Windows,11.276544686874
Dell,Gaming,32,4.42,0,0,127.33567457123112,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.729273380763548
Lenovo,Notebook,4,2.2,0,0,141.21199808219862,Intel Core i5,0,128,0,0,Intel,Others/No OS/Linux,10.940366271398876
