Company,TypeName,Ram(GB),Weight(kg),Touchscreen,IPS,PPI,Cpu_Brand,HDD(GB),SSD(GB),Hybrid(GB),Flash_Storage(GB),Gpu_Brand,Os,Price_BDT
Acer,Notebook,4,2.1,0,0,100.45466986113651,Intel Core i3,0,128,0,0,Intel,Others/No OS/Linux,10.81291478438888
Microsoft,Ultrabook,8,1.252,1,0,200.84255993695703,Intel Core i7,0,256,0,0,Intel,Windows,12.32443773398318
Lenovo,Notebook,8,1.9,0,0,141.21199808219862,Intel Core i5,1024,128,0,0,AMD,Windows,11.498694686056515
Lenovo,2 in 1 Convertible,8,1.3,1,1,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,11.733088579191058
Lenovo,Notebook,4,2.2,0,0,100.45466986113651,AMD Processor,0,128,0,0,AMD,Windows,10.646947546969663
HP,2 in 1 Convertible,4,1.63,1,1,157.3505121487356,Intel Core i3,0,128,0,0,Nvidia,Windows,11.341543848214608
MSI,Gaming,16,2.4,0,0,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows,11.957386902085075
Asus,Ultrabook,8,1.1,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,11.82628259408539
HP,2 in 1 Convertible,8,1.4,1,0,135.0942111925629,Other Intel processors,0,0,0,64,Intel,Others/No OS/Linux,10.996450580805538
LG,Ultrabook,8,1.09,0,1,141.21199808219862,Intel Core i7,0,512,0,0,Intel,Windows,12.532126513214052
Acer,Gaming,16,2.5,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Nvidia,Windows,11.961245699384804
MSI,Gaming,8,2.2,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Nvidia,Windows,11.697544380812866
Asus,Notebook,4,1.86,0,0,100.45466986113651,Other Intel processors,0,128,0,0,Intel,Windows,10.82976821843963
Dell,Gaming,16,3.21,0,0,141.21199808219862,Intel Core i5,1024,128,0,0,Nvidia,Windows,12.417981321316853
HP,Notebook,4,2.5,0,1,127.33567457123111,Intel Core i3,0,256,0,0,AMD,Windows,11.341543848214608
Lenovo,2 in 1 Convertible,8,1.19,1,1,165.6321180513006,Intel Core i7,0,512,0,0,Intel,Windows,12.104449581335809
Dell,Gaming,16,3.49,0,0,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.734171229091553
HP,Notebook,4,1.86,0,0,100.45466986113651,Intel Core i5,512,0,0,0,AMD,Windows,11.20961523996568
Dell,Notebook,4,2.2,0,0,100.45466986113651,Intel Core i3,1024,0,0,0,AMD,Windows,11.093903881679275
HP,Notebook,6,2.65,0,1,127.33567457123111,AMD Processor,2048,0,0,0,AMD,Windows,11.135770807421247
Lenovo,Notebook,4,2.1,0,0,100.45466986113651,Other Intel processors,512,0,0,0,Intel,Windows,10.553935978562958
Acer,Notebook,4,1.45,0,0,111.93520355955211,Other Intel processors,0,0,0,32,Intel,Others/No OS/Linux,10.718808117053749
Lenovo,Notebook,4,1.7,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,11.341543848214608
HP,Workstation,8,3.14,0,0,127.33567457123111,Intel Core i7,512,0,0,0,Nvidia,Windows,12.345704144615368
Lenovo,2 in 1 Convertible,8,1.42,1,0,209.8006828649808,Intel Core i7,0,256,0,0,Intel,Windows,12.651309596942776
Toshiba,Notebook,8,1.5,0,1,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,11.672276883196659
Acer,Netbook,4,1.4,0,0,135.0942111925629,Other Intel processors,0,0,0,32,Intel,Windows,10.386592483701518
Lenovo,2 in 1 Convertible,16,1.38,1,0,157.3505121487356,Intel Core i7,0,512,0,0,Intel,Windows,12.258693558242383
Asus,2 in 1 Convertible,4,1.2,1,0,176.23257360658386,Other Intel processors,0,0,0,64,Intel,Others/No OS/Linux,11.29767567577512
Toshiba,Ultrabook,16,1.36,1,0,165.6321180513006,Intel Core i7,0,512,0,0,Intel,Windows,12.329325140829477
HP,Notebook,4,2.1,0,1,141.21199808219862,Intel Core i7,512,0,0,0,AMD,Windows,11.3271379085331
Dell,Gaming,8,2.56,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,Nvidia,Windows,11.499982059334299
Lenovo,Notebook,4,2.2,0,0,141.21199808219862,AMD Processor,0,256,0,0,AMD,Windows,10.780850328399447
Lenovo,Notebook,8,2.2,0,0,100.45466986113651,AMD Processor,1024,0,0,0,AMD,Windows,10.853348447849614
Lenovo,Notebook,4,2.1,0,0,141.21199808219862,Intel Core i5,2048,0,0,0,Intel,Windows,11.223949222107734
Lenovo,Notebook,4,1.9,0,0,100.45466986113651,Intel Core i3,512,0,0,0,Intel,Others/No OS/Linux,10.901137048778104
Dell,Notebook,8,2.18,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,11.470237146617263
Acer,2 in 1 Convertible,8,1.6,1,1,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,11.698649559893719
Lenovo,Workstation,16,2.18,0,0,141.21199808219862,Intel Core i7,0,512,0,0,Nvidia,Windows,12.31753798875022
Lenovo,Notebook,8,1.8,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,11.874445651738808
HP,Notebook,6,2.71,0,1,127.33567457123111,AMD Processor,2048,0,0,0,AMD,Windows,11.276544686873999
Lenovo,Gaming,8,2.5,0,1,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,11.921990751319218
Dell,Notebook,8,1.64,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Nvidia,Others/No OS/Linux,11.784912512365032
Dell,Notebook,8,1.98,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,Intel,Others/No OS/Linux,11.379439785586554
Asus,Notebook,4,1.5,0,0,157.3505121487356,Other Intel processors,0,0,0,32,Intel,Windows,10.488965999997278
Dell,Notebook,16,1.93,0,0,141.21199808219862,Intel Core i5,0,512,0,0,Intel,Windows,12.054988093658062
Lenovo,Notebook,8,1.87,0,1,157.3505121487356,Intel Core i5,0,256,0,0,Nvidia,Windows,11.545412016004526
Dell,Notebook,8,1.9,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,11.864314462879722
Lenovo,Notebook,4,2.19,0,0,100.45466986113651,AMD Processor,512,0,0,0,AMD,Windows,10.488965999997278
Mediacom,Notebook,4,1.4,0,1,161.72539083525606,Other Intel processors,32,0,0,0,Intel,Windows,10.371614421769003
HP,Notebook,8,2.63,0,0,127.33567457123111,Intel Core i7,0,256,0,0,Nvidia,Windows,11.881975520376344
Lenovo,Ultrabook,8,1.17,0,1,209.8006828649808,Intel Core i7,0,512,0,0,Intel,Windows,12.22238881001511
HP,2 in 1 Convertible,8,1.58,1,1,117.82653006268643,Intel Core i5,0,256,0,0,Intel,Windows,11.521240796573942
Lenovo,Ultrabook,8,1.32,0,1,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,12.104449581335809
Dell,Gaming,32,4.36,0,0,254.67134914246222,Intel Core i7,1024,1024,0,0,Nvidia,Windows,12.99695207032682
MSI,Gaming,8,2.7,0,0,127.33567457123111,Intel Core i7,1024,128,0,0,Nvidia,Windows,11.998630184442048
Lenovo,Notebook,4,1.9,0,0,100.45466986113651,Intel Core i5,1024,0,0,0,Intel,Others/No OS/Linux,10.986089015931872
Dell,Notebook,8,2.2,0,0,141.21199808219862,Intel Core i5,1024,128,0,0,AMD,Windows,11.369759234576504
Dell,2 in 1 Convertible,4,1.71,1,0,165.6321180513006,Intel Core i3,1024,0,0,0,Intel,Windows,11.267319000936345
Dell,Notebook,8,2.32,0,0,100.45466986113651,Intel Core i5,1024,0,0,0,AMD,Others/No OS/Linux,11.171195430321974
HP,Notebook,4,2.1,0,0,141.21199808219862,AMD Processor,1024,0,0,0,AMD,Windows,10.98425828974124
Acer,Gaming,16,4.2,0,1,127.33567457123111,Intel Core i7,1024,128,0,0,Nvidia,Windows,12.359758931829163
Dell,Notebook,12,2.25,0,0,100.45466986113651,Intel Core i5,1024,0,0,0,Intel,Windows,11.267319000936345
HP,Notebook,6,2.1,0,0,141.21199808219862,AMD Processor,1024,128,0,0,AMD,Windows,11.268864665400631
Acer,Notebook,4,2.4,0,0,100.45466986113651,Intel Core i5,512,0,0,0,Intel,Windows,11.118044150401708
Lenovo,Notebook,8,1.44,0,1,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,11.658825055130215
Lenovo,Notebook,4,1.85,0,0,141.21199808219862,Intel Core i7,1024,0,0,0,Intel,Windows,11.449900464548778
HP,Workstation,16,2.6,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,12.583007955124152
Dell,2 in 1 Convertible,8,1.55,1,0,165.6321180513006,Intel Core i5,1024,0,0,0,Intel,Windows,11.282618819846302
MSI,Gaming,16,1.8,0,0,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.438956604675157
Acer,Notebook,4,2.4,0,0,100.45466986113651,Intel Core i3,512,0,0,0,Intel,Windows,10.809990540339168
Dell,Notebook,8,2.0,0,0,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,11.887787025280215
Dell,Notebook,8,2.0,0,0,100.45466986113651,Intel Core i3,0,256,0,0,Intel,Windows,11.2916801109391
Toshiba,Notebook,8,1.25,1,1,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,12.128181371861892
Lenovo,2 in 1 Convertible,8,1.7,1,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,11.698649559893719
Lenovo,Workstation,16,2.5,0,1,282.42399616439724,Intel Core i7,0,1024,0,0,Nvidia,Windows,12.893272173820217
Acer,Notebook,2,1.68,0,0,111.93520355955211,Other Intel processors,0,0,0,32,Intel,Others/No OS/Linux,10.590968711469447
Samsung,Ultrabook,16,0.81,0,0,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows,12.199818126742283
HP,Notebook,8,1.86,0,0,141.21199808219862,Intel Core i3,0,256,0,0,Intel,Windows,11.081603942316837
Dell,Notebook,8,1.6,0,0,111.93520355955211,Intel Core i5,0,256,0,0,Intel,Windows,11.818953221538784
HP,Workstation,16,3.0,0,1,127.33567457123111,Other Intel processors,0,256,0,0,Nvidia,Windows,13.178755052931123
Lenovo,Netbook,4,1.4,1,0,135.0942111925629,Other Intel processors,0,128,0,0,Intel,Windows,10.955200388512845
HP,Notebook,8,1.84,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,12.341507849754784
Asus,Notebook,4,2.45,0,0,100.45466986113651,Intel Core i5,1024,0,0,0,Nvidia,Others/No OS/Linux,11.153188695567094
Lenovo,Ultrabook,4,1.7,0,0,157.3505121487356,Intel Core i5,0,180,0,0,Intel,Windows,11.791314490510416
Asus,Notebook,4,2.37,0,0,100.45466986113651,Intel Core i7,0,256,0,0,Intel,Windows,11.537013016499289
Lenovo,2 in 1 Convertible,8,1.3,1,1,276.053530085501,Intel Core i5,0,256,0,0,Intel,Windows,11.881138587375505
HP,Notebook,8,2.2,0,1,141.21199808219862,Intel Core i5,1024,128,0,0,Nvidia,Windows,11.794051090822764
HP,Workstation,8,2.59,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,12.144978851169512
Dell,Gaming,16,4.42,0,1,282.42399616439724,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.75361296038215
Acer,Notebook,4,2.1,0,0,100.45466986113651,Intel Core i5,0,256,0,0,Intel,Windows,11.187153772771103
Lenovo,Gaming,8,2.5,0,1,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,11.746534066132202
Dell,Ultrabook,16,1.18,0,0,176.23257360658386,Intel Core i7,0,256,0,0,Intel,Windows,12.319691467314946
Google,Ultrabook,8,1.1,1,0,234.50740003017813,Intel Core i5,0,256,0,0,Intel,Others/No OS/Linux,12.143697116770404
Asus,Ultrabook,8,1.2,0,1,276.053530085501,Intel Core i5,0,256,0,0,Intel,Windows,11.820983529724819
Dell,Notebook,4,1.65,0,0,117.82653006268643,Intel Core i3,512,0,0,0,Intel,Windows,11.535948391727764
Acer,Notebook,4,1.6,0,0,117.82653006268643,Intel Core i5,0,128,0,0,Intel,Windows,11.276532020228442
Asus,Notebook,4,2.8,0,0,90.58340172449303,Other Intel processors,1024,0,0,0,Nvidia,Windows,10.945353107318349
Dell,Gaming,16,2.72,1,1,282.42399616439724,Intel Core i7,1024,128,0,0,Nvidia,Windows,11.794051090822764
Samsung,Ultrabook,8,1.31,1,0,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows,12.169029958754484
Acer,Notebook,4,2.1,0,0,100.45466986113651,Other Intel processors,1024,0,0,0,Intel,Others/No OS/Linux,10.488965999997278
Dell,Notebook,16,2.3,0,0,141.21199808219862,Intel Core i7,0,256,0,0,AMD,Windows,11.866240771642504
Samsung,2 in 1 Convertible,16,1.71,1,0,146.86047800548656,Intel Core i7,0,256,0,0,AMD,Windows,12.28688275098639
Toshiba,Notebook,4,1.75,0,1,111.93520355955211,Intel Core i5,0,128,0,0,Intel,Windows,11.719451710461
Dell,Gaming,8,2.62,0,0,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows,11.794051090822764
HP,Ultrabook,4,1.26,0,0,125.36742798669837,Intel Core i5,0,256,0,0,Intel,Windows,11.917983823700412
Asus,2 in 1 Convertible,12,2.3,1,0,141.21199808219862,Intel Core i7,2048,0,0,0,Nvidia,Windows,11.524102765560354
Lenovo,Notebook,16,2.5,0,0,282.42399616439724,Intel Core i7,0,512,0,0,Nvidia,Windows,12.562543568658075
Acer,Notebook,4,1.8,0,1,157.3505121487356,Intel Core i3,0,128,0,0,Intel,Windows,11.247096204331072
Razer,Gaming,16,1.95,0,0,157.3505121487356,Intel Core i7,0,512,0,0,Nvidia,Windows,12.764018468421272
Asus,Notebook,8,2.0,0,0,141.21199808219862,Other Intel processors,0,128,0,0,Intel,Windows,11.158191493268422
Dell,Gaming,32,4.42,0,1,127.33567457123111,Intel Core i7,1024,1024,0,0,Nvidia,Windows,12.97747170040917
Asus,Gaming,16,4.3,0,1,127.33567457123111,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.554067526483788
Toshiba,Ultrabook,16,1.47,0,1,157.3505121487356,Intel Core i7,0,512,0,0,Nvidia,Windows,12.267233594085942
Lenovo,Notebook,8,2.2,0,0,100.45466986113651,Other Intel processors,1024,0,0,0,Intel,Others/No OS/Linux,10.587947104698507
Lenovo,Ultrabook,16,1.7,0,0,157.3505121487356,Intel Core i7,0,512,0,0,Intel,Windows,12.532126513214052
MSI,Gaming,16,1.6,0,1,157.3505121487356,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.336758744142065
MSI,Gaming,8,2.2,0,0,141.21199808219862,Intel Core i5,1024,128,0,0,Nvidia,Windows,11.784912512365032
Lenovo,Gaming,4,2.4,0,1,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows,11.698649559893719
Acer,Gaming,16,4.2,0,1,127.33567457123111,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.532126513214052
Dell,Gaming,8,2.62,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Nvidia,Windows,11.684539904620495
Asus,Gaming,8,2.24,0,0,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,11.991572878839905
Vero,Notebook,4,1.22,0,0,157.3505121487356,Other Intel processors,0,0,0,32,Intel,Windows,10.104589972973457
Lenovo,2 in 1 Convertible,8,1.37,1,1,165.6321180513006,Intel Core i7,0,512,0,0,Intel,Windows,12.37768708518044
Lenovo,2 in 1 Convertible,8,2.08,1,0,141.21199808219862,Intel Core i5,0,256,0,0,AMD,Windows,11.657787423603802
Apple,Ultrabook,8,0.92,0,1,226.41554716935852,Other Intel processors,0,0,0,512,Intel,Mac OS,11.852371845865022
Lenovo,2 in 1 Convertible,8,1.42,1,1,209.8006828649808,Intel Core i5,0,256,0,0,Intel,Windows,12.545519026424968
Asus,Notebook,4,1.63,0,0,111.93520355955211,Other Intel processors,0,0,0,32,Intel,Windows,10.492329216286759
Dell,Notebook,8,1.95,0,0,100.45466986113651,Intel Core i5,0,128,0,0,Intel,Windows,11.488929859414007
Lenovo,2 in 1 Convertible,8,1.38,1,1,158.48253022174808,Intel Core i7,0,256,0,0,Intel,Windows,11.999011575046008
Dell,Notebook,8,2.0,0,0,141.21199808219862,Intel Core i3,0,256,0,0,AMD,Windows,11.397189083487625
HP,Workstation,8,3.14,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,12.424734167540516
Asus,Notebook,8,2.37,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,11.794051090822764
Dell,Ultrabook,8,1.29,0,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,12.104449581335809
Dell,Notebook,8,2.06,1,0,282.42399616439724,Intel Core i5,0,256,0,0,Nvidia,Windows,12.258693558242383
Dell,Netbook,4,1.63,0,0,135.0942111925629,Other Intel processors,0,128,0,0,Intel,Windows,11.403936150958323
HP,Netbook,8,1.26,0,0,125.36742798669837,Intel Core i5,0,256,0,0,Intel,Windows,12.028237011920506
Toshiba,Notebook,4,2.1,0,0,100.45466986113651,Intel Core i5,512,0,0,0,Intel,Windows,11.451188349562212
HP,Notebook,8,2.04,0,0,100.45466986113651,AMD Processor,2048,0,0,0,AMD,Windows,11.236025060883124
Dell,Gaming,16,2.62,0,0,282.42399616439724,Intel Core i7,0,512,0,0,Nvidia,Windows,12.217848042609607
Lenovo,Notebook,4,2.4,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,Nvidia,Windows,11.20370646218779
HP,Gaming,12,3.74,0,1,127.33567457123111,Intel Core i7,1024,0,0,0,AMD,Windows,12.258693558242383
MSI,Gaming,16,2.9,0,0,127.33567457123111,Intel Core i7,1024,512,0,0,Nvidia,Windows,12.581349986973468
Samsung,Ultrabook,8,0.81,0,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,12.104449581335809
Dell,Notebook,8,1.98,0,0,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows,11.659870244547157
Dell,Notebook,8,2.18,0,0,141.21199808219862,Intel Core i5,0,256,0,0,AMD,Windows,11.463682698391777
Lenovo,Ultrabook,8,1.32,0,0,157.3505121487356,Intel Core i7,0,256,0,0,Intel,Windows,12.319691467314946
Razer,Ultrabook,16,1.29,1,1,352.4651472131677,Intel Core i7,0,512,0,0,Intel,Windows,12.28688275098639
HP,Netbook,4,1.23,0,0,135.0942111925629,Other Intel processors,0,0,0,16,Intel,Others/No OS/Linux,10.745140941395297
Dell,Gaming,16,4.36,0,1,127.33567457123111,Intel Core i7,1024,128,0,0,Nvidia,Windows,12.617950481410528
Dell,Notebook,4,1.76,0,0,111.93520355955211,Intel Core i5,512,0,0,0,Intel,Windows,11.418614785498987
Lenovo,Notebook,4,2.1,0,0,100.45466986113651,Intel Core i3,512,0,0,0,Intel,Windows,10.986089015931872
Toshiba,Ultrabook,4,1.25,0,0,111.93520355955211,Intel Core i5,0,128,0,0,Intel,Windows,11.78582633165995
Lenovo,Ultrabook,8,1.13,0,1,157.3505121487356,Intel Core i7,0,512,0,0,Intel,Windows,12.615543055032179
MSI,Gaming,8,2.4,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Nvidia,Windows,11.881138587375505
Lenovo,Ultrabook,8,1.13,0,1,157.3505121487356,Intel Core i5,0,0,0,256,Intel,Windows,12.328259304323408
Toshiba,Notebook,4,1.75,0,0,111.93520355955211,Other Intel processors,0,128,0,0,Intel,Windows,11.004496965803959
Asus,2 in 1 Convertible,8,1.1,1,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,12.005662471684875
Dell,Notebook,4,1.76,0,0,111.93520355955211,Intel Core i3,512,0,0,0,Intel,Windows,11.163509822713086
Acer,Netbook,4,1.35,0,1,135.0942111925629,Other Intel processors,0,0,0,32,Intel,Others/No OS/Linux,10.664012968426022
Acer,Notebook,8,1.5,0,1,157.3505121487356,Intel Core i3,0,128,0,0,Intel,Windows,11.220003019048102
Razer,Gaming,32,3.49,1,0,254.67134914246222,Intel Core i7,0,512,0,0,Nvidia,Windows,13.404219511989044
Lenovo,Ultrabook,16,1.1,0,1,209.8006828649808,Intel Core i7,0,512,0,0,Intel,Windows,12.441113146656358
Asus,Notebook,4,2.1,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,Nvidia,Others/No OS/Linux,11.0438014487515
Lenovo,Notebook,8,1.7,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,11.870236206746673
Lenovo,Notebook,8,1.32,0,1,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,12.200426737343347
Dell,Gaming,16,3.21,0,0,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.720170908366388
Asus,Gaming,16,2.9,0,0,127.33567457123111,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.583007955124152
Toshiba,Notebook,4,2.0,0,0,100.45466986113651,Intel Core i3,512,0,0,0,Intel,Windows,11.29767567577512
Lenovo,Notebook,4,1.5,0,0,111.93520355955211,Other Intel processors,0,0,0,16,Intel,Others/No OS/Linux,10.575717484840686
Asus,Notebook,8,2.3,0,0,141.21199808219862,Intel Core i5,128,0,0,0,Intel,Windows,11.17201137792151
Asus,Gaming,16,2.73,0,0,127.33567457123111,Intel Core i7,1024,512,0,0,Nvidia,Windows,12.28688275098639
Dell,Gaming,32,4.42,0,1,127.33567457123111,Intel Core i7,1024,512,0,0,Nvidia,Windows,12.822271284875866
HP,Notebook,8,2.63,0,0,106.11306214269258,Intel Core i5,1024,0,0,0,Nvidia,Windows,11.605340548935004
Dell,Notebook,8,2.18,0,0,100.45466986113651,Intel Core i5,0,128,0,0,Intel,Windows,11.36276514638457
HP,Ultrabook,8,1.54,0,0,157.3505121487356,Intel Core i7,0,512,0,0,Intel,Windows,12.325591950775545
Dell,Notebook,4,2.18,0,0,141.21199808219862,Intel Core i7,0,256,0,0,AMD,Windows,11.397189083487625
HP,2 in 1 Convertible,4,1.4,1,0,135.0942111925629,Other Intel processors,0,0,0,32,Intel,Others/No OS/Linux,11.213508136300026
Asus,Ultrabook,8,1.45,0,1,165.6321180513006,Intel Core i5,0,512,0,0,Nvidia,Windows,11.725315402886217
HP,2 in 1 Convertible,8,1.28,1,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,12.522509799268072
HP,Ultrabook,8,1.54,0,0,157.3505121487356,Intel Core i7,0,512,0,0,Intel,Windows,12.083554667706851
HP,Notebook,4,1.86,0,0,100.45466986113651,Other Intel processors,0,128,0,0,Intel,Others/No OS/Linux,10.492329216286759
Asus,Gaming,16,2.1,0,0,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,12.340979341990671
Dell,Notebook,8,2.83,0,0,127.33567457123111,Intel Core i7,1024,0,0,0,AMD,Others/No OS/Linux,11.554623875325904
Lenovo,Ultrabook,8,1.96,0,1,157.3505121487356,Intel Core i7,0,256,0,0,Nvidia,Windows,12.343082979614126
Asus,Notebook,8,2.3,0,1,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,11.460125773378028
Dell,Notebook,8,1.9,0,0,141.21199808219862,Intel Core i5,0,128,0,0,Intel,Windows,11.643076149435274
Asus,Notebook,4,2.0,0,0,100.45466986113651,Other Intel processors,1024,0,0,0,Intel,Windows,10.898903648375788
HP,2 in 1 Convertible,8,1.28,1,0,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows,12.639269645376228
Dell,Notebook,8,1.62,1,0,165.6321180513006,Intel Core i5,1024,0,0,0,Intel,Windows,11.267319000936345
Lenovo,Notebook,4,2.2,0,0,141.21199808219862,Intel Core i3,1024,0,0,0,Intel,Others/No OS/Linux,10.942491369598926
Lenovo,Notebook,8,2.3,0,1,141.21199808219862,Intel Core i5,1024,0,0,0,Intel,Windows,11.537910717664136
HP,Notebook,8,1.84,0,0,141.21199808219862,Intel Core i5,0,256,0,0,AMD,Windows,11.999011575046008
Toshiba,Notebook,4,1.05,0,0,165.6321180513006,Intel Core i5,0,128,0,0,Intel,Windows,11.950412359101131
Lenovo,Gaming,8,2.5,0,1,141.21199808219862,Intel Core i5,1024,0,0,0,Nvidia,Others/No OS/Linux,11.716510999068774
Dell,Ultrabook,16,1.29,1,0,276.053530085501,Intel Core i7,0,512,0,0,Intel,Windows,12.506129088673203
HP,Notebook,4,2.07,0,0,141.21199808219862,Intel Core i5,512,0,0,0,Intel,Windows,11.605340548935004
Toshiba,Ultrabook,8,1.2,0,0,117.82653006268643,Intel Core i5,0,256,0,0,Intel,Windows,11.790405674937412
Lenovo,2 in 1 Convertible,8,1.37,1,1,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows,12.367481208799468
Acer,Notebook,8,1.56,0,1,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,11.596512652776497
Dell,Workstation,8,2.23,0,0,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows,12.275141514129272
Lenovo,Notebook,4,2.38,0,0,100.45466986113651,Intel Core i5,512,0,0,0,Intel,Windows,11.753193550885607
Lenovo,Notebook,4,2.2,0,0,141.21199808219862,Intel Core i3,1024,0,0,0,AMD,Others/No OS/Linux,10.96358421275364
Toshiba,Notebook,8,2.0,0,1,141.21199808219862,Intel Core i7,0,256,0,0,Intel,Windows,12.027514000096748
Lenovo,Notebook,4,1.44,0,1,165.6321180513006,Intel Core i3,0,180,0,0,Intel,Windows,11.391762975386618
Samsung,Ultrabook,16,1.23,0,0,146.86047800548656,Intel Core i7,0,256,0,0,Nvidia,Windows,12.314294563469018
Dell,Ultrabook,8,1.6,0,0,176.23257360658386,Intel Core i7,0,256,0,0,Intel,Windows,12.224379056012808
Asus,Notebook,4,2.0,0,0,100.45466986113651,Other Intel processors,1024,0,0,0,Intel,Others/No OS/Linux,10.780829534271708
Xiaomi,Ultrabook,8,1.28,0,1,165.6321180513006,Intel Core i5,0,256,0,0,Nvidia,Windows,11.63244033347137
Dell,Notebook,4,2.18,0,0,141.21199808219862,Intel Core i5,1024,128,0,0,Nvidia,Windows,11.608081087376629
HP,Notebook,4,2.04,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,11.524102765560354
HP,2 in 1 Convertible,4,1.28,1,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,12.230282214644559
HP,2 in 1 Convertible,4,2.3,1,0,100.45466986113651,Intel Core i5,512,0,0,0,Intel,Windows,11.32101407233697
Asus,Notebook,4,1.65,0,0,111.1413368676404,Other Intel processors,0,0,0,32,Intel,Windows,10.644090674252368
Lenovo,Notebook,8,2.2,0,1,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows,11.29767567577512
Dell,Notebook,4,2.2,0,0,100.45466986113651,Other Intel processors,512,0,0,0,Intel,Windows,10.702682512534036
HP,2 in 1 Convertible,4,1.28,1,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,12.28688275098639
Dell,Notebook,4,2.18,0,0,100.45466986113651,Intel Core i3,1024,0,0,0,AMD,Others/No OS/Linux,10.913723897252812
Asus,Gaming,12,2.2,0,0,127.33567457123111,Intel Core i5,1024,128,0,0,Nvidia,Windows,12.01439142340582
Acer,Netbook,4,1.25,0,1,135.0942111925629,Other Intel processors,0,0,0,32,Intel,Others/No OS/Linux,10.485619369994788
Lenovo,Notebook,4,2.8,0,0,106.11306214269258,AMD Processor,512,0,0,0,AMD,Windows,10.729415844329893
HP,Notebook,4,1.95,0,0,157.3505121487356,Intel Core i5,0,128,0,0,Intel,Windows,11.934723134365953
HP,2 in 1 Convertible,16,1.42,1,0,276.053530085501,Intel Core i7,0,256,0,0,Intel,Windows,12.035408871953685
